892, 52378, 194
2806, 54425, 222
1265, 52705, 49
1925, 53327, 281
1295, 52934, 428
2076, 53442, 9
1265, 52705, 542
1584, 52943, 494
2076, 53442, 627
2081, 53357, 65
1925, 53327, 394
759, 52254, 343
438, 51884, 585
2076, 53442, 27
2420, 54086, 261
1756, 53080, 60
758, 52253, 46
930, 52618, 475
2076, 53442, 39
1584, 52943, 513
930, 52618, 473
1923, 53319, 631
825, 52289, 42
1584, 52943, 63
861, 52318, 184
825, 52289, 155
861, 52318, 381
439, 51877, 81
2268, 53682, 147
2827, 54422, 205
1756, 53080, 420
825, 52289, 53
861, 52318, 182
861, 52318, 213
825, 52289, 104
2268, 53682, 599
759, 52254, 342
2268, 53682, 594
439, 51877, 518
2267, 53713, 519
930, 52618, 166
2421, 54153, 379
2827, 54422, 414
861, 52318, 140
2420, 54086, 238
2420, 54086, 222
930, 52618, 165
825, 52289, 107
2827, 54422, 453
440, 51885, 389
440, 51912, 379
2827, 54422, 455
438, 51884, 33
930, 52618, 159
2827, 54422, 129
1265, 52705, 632
441, 51868, 300
2077, 53846, 357
440, 51885, 422
440, 51912, 401
2267, 53713, 58
1756, 53080, 103
2827, 54422, 445
440, 51885, 259
440, 51912, 276
825, 52289, 477
439, 51877, 60
547, 51959, 332
547, 52207, 355
861, 52318, 424
1184, 52641, 304
930, 52618, 108
546, 52205, 406
2674, 54097, 301
758, 52253, 18
546, 52205, 520
1756, 53080, 537
892, 52378, 70
2420, 54086, 364
2268, 53682, 593
758, 52253, 629
758, 52253, 605
2268, 53682, 612
1265, 52705, 10
2269, 53711, 349
861, 52318, 44
1295, 52934, 148
2077, 53846, 277
1925, 53327, 174
1585, 52962, 318
861, 52318, 474
2270, 53714, 377
825, 52289, 72
1184, 52641, 347
2827, 54422, 529
2268, 53682, 628
1924, 53330, 414
2827, 54422, 148
2267, 53713, 2
440, 51885, 401
440, 51912, 431
1266, 52709, 208
547, 51959, 330
547, 52207, 348
930, 52618, 64
2269, 53711, 387
440, 51885, 210
440, 51912, 223
759, 52254, 498
1924, 53330, 509
1924, 53330, 520
2420, 54086, 499
1585, 52962, 271
2077, 53846, 238
2077, 53846, 241
1295, 52934, 6
1266, 52709, 331
439, 51877, 8
760, 52264, 257
546, 52205, 51
2674, 54097, 388
1924, 53330, 71
759, 52254, 93
760, 52264, 253
825, 52289, 35
1924, 53330, 543
861, 52318, 482
2827, 54422, 560
1924, 53330, 524
861, 52318, 411
2269, 53711, 497
2082, 53358, 387
546, 52205, 447
546, 52205, 6
861, 52318, 486
2549, 54523, 416
2674, 54097, 437
2270, 53714, 234
1924, 53330, 567
1924, 53330, 564
2827, 54422, 575
1295, 52934, 109
1585, 52962, 210
546, 52205, 530
2827, 54422, 65
930, 52618, 595
1585, 52962, 234
2077, 53846, 474
930, 52618, 590
441, 51868, 280
861, 52318, 519
2082, 53358, 140
2420, 54086, 533
1295, 52934, 70
1924, 53330, 576
861, 52318, 513
1757, 53083, 392
759, 52254, 567
1781, 53297, 456
439, 51877, 611
2827, 54422, 600
760, 52264, 370
1780, 53090, 633
2077, 53846, 200
825, 52289, 592
1206, 52670, 1
2827, 54422, 22
2827, 54422, 606
546, 52205, 545
547, 51959, 350
547, 52207, 339
759, 52254, 586
2420, 54086, 550
2571, 54055, 229
1873, 54437, 239
1585, 52962, 399
2827, 54422, 629
439, 51877, 614
1924, 53330, 606
2674, 54097, 209
2674, 54097, 477
760, 52264, 369
861, 52318, 560
2420, 54086, 583
861, 52318, 24
2571, 54055, 183
861, 52318, 558
2082, 53358, 404
2674, 54097, 201
439, 51877, 608
2420, 54086, 586
1757, 53083, 137
2674, 54097, 211
862, 52325, 277
2670, 54115, 379
2420, 54086, 69
2806, 54425, 640
1585, 52962, 84
1925, 53327, 524
2827, 54422, 40
1295, 52934, 604
2269, 53711, 585
2082, 53358, 142
1585, 52962, 174
861, 52318, 579
2674, 54097, 124
2077, 53846, 146
2272, 53713, 354
2272, 53713, 342
2077, 53846, 520
439, 51877, 37
2420, 54086, 613
1295, 52934, 619
1296, 52962, 342
2571, 54055, 341
546, 52205, 576
439, 51877, 32
440, 51885, 567
440, 51912, 553
1266, 52709, 29
547, 51959, 382
547, 52207, 369
825, 52289, 626
547, 51959, 445
547, 52207, 470
2272, 53713, 299
546, 52205, 611
760, 52264, 398
2674, 54097, 165
2082, 53358, 2
1925, 53327, 562
2421, 54153, 637
1585, 52962, 141
1206, 52670, 36
2077, 53846, 154
1184, 52641, 153
2271, 53726, 270
760, 52264, 409
1925, 53327, 575
2571, 54055, 172
2271, 53726, 294
1184, 52641, 379
546, 52205, 604
2077, 53846, 548
2571, 54055, 451
441, 51868, 141
1872, 53386, 46
931, 52619, 214
760, 52264, 393
862, 52325, 234
1927, 53321, 358
1266, 52709, 86
2421, 54153, 617
2674, 54097, 420
1207, 52672, 297
2271, 53726, 231
2272, 53713, 328
1757, 53083, 491
1184, 52641, 543
2670, 54115, 451
1266, 52709, 512
931, 52619, 321
1585, 52962, 485
826, 52295, 133
2077, 53846, 102
2077, 53846, 110
2077, 53846, 569
2271, 53726, 427
1296, 52962, 242
2423, 54149, 315
2421, 54153, 622
2571, 54055, 436
826, 52295, 439
893, 52589, 147
2082, 53358, 518
548, 51986, 321
2571, 54055, 382
931, 52619, 325
2670, 54115, 149
2422, 54096, 255
2670, 54115, 138
759, 52254, 608
2674, 54097, 85
1184, 52641, 457
2082, 53358, 526
1296, 52962, 265
547, 52207, 445
1184, 52641, 552
1184, 52641, 102
760, 52264, 122
760, 52264, 505
547, 51959, 516
547, 52207, 453
547, 51959, 82
547, 52207, 105
2270, 53714, 90
2269, 53711, 605
2423, 54149, 246
2674, 54097, 540
2571, 54055, 470
2077, 53846, 62
1185, 52642, 291
862, 52325, 133
931, 52619, 55
826, 52295, 472
441, 51868, 556
862, 52325, 164
2670, 54115, 540
893, 52589, 453
1296, 52962, 227
1184, 52641, 68
862, 52325, 173
826, 52295, 59
2422, 54096, 199
1585, 52962, 443
442, 51882, 475
2077, 53846, 32
548, 51986, 290
862, 52325, 330
2270, 53714, 2
2571, 54055, 421
2272, 53713, 231
2077, 53846, 640
1585, 52962, 442
2670, 54115, 545
547, 51959, 71
547, 52207, 53
1296, 52962, 129
2077, 53846, 609
2674, 54097, 105
826, 52295, 465
1585, 52962, 551
547, 51959, 72
547, 52207, 60
1782, 53299, 198
1782, 53383, 199
931, 52619, 142
2077, 53846, 629
2082, 53358, 550
2571, 54055, 492
931, 52619, 151
1184, 52641, 573
1757, 53083, 101
1585, 52962, 64
1585, 52962, 525
2077, 53846, 638
1585, 52962, 78
1184, 52641, 628
441, 51868, 586
1267, 52932, 303
1266, 52709, 573
2272, 53713, 480
2674, 54097, 574
1757, 53083, 72
2422, 54096, 124
862, 52325, 49
1267, 52932, 345
1267, 52932, 309
760, 52264, 21
2272, 53713, 183
1266, 52709, 619
2674, 54097, 6
1585, 52962, 61
1585, 52962, 542
1296, 52962, 327
2082, 53358, 593
1207, 52672, 183
1585, 52962, 72
1266, 52709, 629
2674, 54097, 9
1185, 52642, 399
1757, 53083, 64
2423, 54149, 172
2272, 53713, 493
547, 51959, 60
547, 52207, 70
2674, 54097, 20
827, 52312, 308
1585, 52962, 21
1207, 52672, 426
1927, 53321, 464
2271, 53726, 408
1758, 53084, 285
931, 52619, 78
2271, 53726, 507
1207, 52672, 338
1185, 52642, 389
2549, 54523, 208
548, 51986, 443
931, 52619, 571
1267, 52932, 393
2271, 53726, 449
1873, 54437, 141
1266, 52709, 613
862, 52325, 12
760, 52264, 1
1207, 52672, 85
2271, 53726, 457
1585, 52962, 612
932, 52620, 318
2271, 53726, 100
1207, 52672, 175
1782, 53299, 219
1782, 53383, 219
1207, 52672, 169
1185, 52642, 126
1927, 53321, 518
894, 52615, 395
826, 52295, 546
1585, 52962, 605
1154, 53083, 365
548, 51986, 218
931, 52619, 542
2273, 53709, 257
760, 52264, 579
1267, 52932, 422
1267, 52932, 99
2571, 54055, 633
1586, 52945, 205
2424, 54448, 313
760, 52264, 11
1758, 53084, 279
1207, 52672, 503
932, 52620, 341
862, 52325, 506
760, 52264, 13
2422, 54096, 570
1926, 53317, 37
826, 52295, 30
1207, 52672, 367
2422, 54096, 592
2422, 54096, 572
2272, 53713, 593
1185, 52642, 157
2271, 53726, 576
2424, 54448, 356
932, 52620, 400
2274, 53726, 432
1185, 52642, 85
1586, 52945, 358
1586, 52945, 236
2271, 53726, 113
2272, 53713, 603
2274, 53726, 464
2423, 54149, 550
1197, 52668, 356
441, 51868, 12
1758, 53084, 223
932, 52620, 388
760, 52264, 604
826, 52295, 613
1207, 52672, 517
2330, 53738, 397
2083, 53359, 477
2828, 54438, 345
2424, 54448, 381
1782, 53299, 116
1782, 53383, 115
2330, 53738, 394
1586, 52945, 198
761, 52266, 119
761, 54524, 95
2423, 54149, 66
894, 52615, 474
1586, 52945, 369
1197, 52668, 272
2273, 53709, 170
1207, 52672, 445
2271, 53726, 592
2423, 54149, 599
549, 51981, 351
1296, 52962, 594
932, 52620, 183
1296, 52962, 64
2272, 53713, 25
827, 52312, 429
862, 52325, 606
2330, 53738, 289
1207, 52672, 453
2425, 54139, 279
1207, 52672, 73
1927, 53321, 544
2083, 53359, 44
2274, 53726, 209
2549, 54523, 470
2422, 54096, 633
549, 51981, 300
441, 51868, 639
1185, 52642, 598
1296, 52962, 582
2273, 53709, 483
2273, 53709, 487
1758, 53084, 376
932, 52620, 135
548, 51986, 516
761, 52266, 463
761, 54524, 485
548, 51986, 106
932, 52620, 134
2273, 53709, 514
761, 52266, 476
761, 54524, 491
2273, 53709, 538
2828, 54438, 306
548, 51986, 151
1207, 52672, 525
1296, 52962, 633
1586, 52945, 415
932, 52620, 361
2275, 53709, 307
1207, 52672, 593
1296, 52962, 604
1267, 52932, 517
827, 52312, 474
1758, 53084, 402
2425, 54139, 426
1267, 52932, 111
1928, 53327, 438
2330, 53738, 478
2083, 53359, 456
1296, 52962, 614
2807, 54433, 436
2083, 53359, 485
2330, 53738, 463
2572, 54056, 410
1758, 53084, 411
1207, 52672, 622
1758, 53084, 3
2424, 54448, 240
1267, 52932, 450
2425, 54139, 216
1928, 53327, 215
2330, 53738, 260
2275, 53709, 315
2273, 53709, 85
548, 51986, 545
1586, 52945, 398
2828, 54438, 272
762, 52232, 318
932, 52620, 411
1197, 52668, 229
549, 51981, 283
2083, 53359, 521
548, 51986, 529
1154, 53083, 4
2828, 54438, 330
2275, 53709, 331
2425, 54139, 376
1268, 52933, 353
2275, 53709, 325
549, 51981, 325
2828, 54438, 333
1267, 52932, 548
2828, 54438, 438
1207, 52672, 37
1758, 53084, 151
1758, 53084, 7
548, 51986, 38
444, 51883, 480
1186, 52646, 324
2331, 53742, 349
548, 51986, 83
2083, 53359, 569
932, 52620, 54
443, 51873, 99
1297, 52963, 273
1297, 52963, 285
2275, 53709, 329
2572, 54056, 141
2330, 53738, 408
2275, 53709, 233
1185, 52642, 606
932, 52620, 504
1758, 53084, 536
2276, 53712, 303
443, 51873, 560
2330, 53738, 409
548, 51986, 600
1297, 52963, 325
548, 51986, 90
1267, 52932, 21
1783, 53386, 96
1297, 52963, 432
1297, 52963, 260
1758, 53084, 530
548, 51986, 24
932, 52620, 559
1268, 52933, 330
2828, 54438, 484
2828, 54438, 219
1929, 53349, 398
2330, 53738, 206
1586, 52945, 492
2330, 53738, 447
2541, 54481, 482
1586, 52945, 531
827, 52312, 16
1268, 52933, 274
2828, 54438, 132
761, 52266, 585
761, 54524, 618
1783, 53386, 95
932, 52620, 580
2807, 54433, 131
827, 52312, 524
2424, 54448, 153
1297, 52963, 208
2276, 53712, 440
1268, 52933, 387
2828, 54438, 408
1197, 52668, 407
2425, 54139, 151
2425, 54139, 160
1758, 53084, 573
761, 52266, 573
761, 54524, 594
932, 52620, 63
1297, 52963, 184
827, 52312, 76
1928, 53327, 82
827, 52312, 543
2425, 54139, 110
2274, 53726, 599
548, 51986, 566
1297, 52963, 130
1267, 52932, 609
1758, 53084, 609
1587, 52964, 339
2427, 53815, 345
2549, 54523, 137
1197, 52668, 142
1929, 53349, 431
1268, 52933, 325
549, 51981, 404
933, 52642, 297
1297, 52963, 140
548, 51986, 618
2828, 54438, 449
1208, 52672, 42
762, 52232, 382
1268, 52933, 246
550, 51959, 346
2828, 54438, 148
1197, 52668, 442
1268, 52933, 328
1783, 53386, 93
2276, 53712, 411
1297, 52963, 82
761, 52266, 15
761, 54524, 39
1297, 52963, 377
1586, 52945, 628
1208, 52672, 404
2331, 53742, 385
1587, 52964, 244
549, 51981, 496
549, 51981, 417
827, 52312, 32
1297, 52963, 494
2424, 54448, 14
2275, 53709, 178
827, 52312, 564
2331, 53742, 263
1929, 53349, 131
2572, 54056, 524
1929, 53349, 125
864, 52320, 320
933, 52642, 338
1186, 52646, 162
2330, 53738, 580
2828, 54438, 553
2828, 54438, 145
864, 52320, 357
828, 52317, 348
2426, 53795, 246
2426, 53795, 346
549, 51981, 166
1268, 52933, 122
1587, 52964, 356
2426, 53795, 369
1268, 52933, 475
1587, 52964, 378
1197, 52668, 533
827, 52312, 612
1929, 53349, 98
933, 52642, 234
2828, 54438, 552
827, 52312, 605
2316, 53757, 185
446, 51899, 286
2424, 54448, 3
2275, 53709, 159
550, 51959, 345
1297, 52963, 508
2828, 54438, 102
1197, 52668, 73
2331, 53742, 435
2427, 53815, 321
1929, 53349, 485
1759, 53081, 294
828, 52317, 394
1759, 53081, 433
2427, 53815, 274
2275, 53709, 506
2276, 53712, 49
895, 52581, 164
864, 52320, 274
2084, 53360, 358
2572, 54056, 11
2276, 53712, 170
2549, 54523, 143
2572, 54056, 7
2424, 54448, 636
1587, 52964, 408
550, 51959, 231
2427, 53815, 278
550, 51959, 385
2331, 53742, 473
2427, 53815, 376
1209, 52674, 303
864, 52320, 258
1268, 52933, 54
2541, 54481, 81
2427, 53815, 364
762, 52232, 473
2427, 53815, 467
549, 51981, 534
2828, 54438, 30
2084, 53360, 282
2084, 53360, 343
1209, 52674, 285
1587, 52964, 151
1208, 52672, 68
1268, 52933, 448
2084, 53360, 350
933, 52642, 124
2828, 54438, 586
2278, 53711, 318
1187, 52708, 292
1929, 53349, 72
2427, 53815, 488
1197, 52668, 581
1187, 52708, 397
827, 52312, 636
2084, 53360, 255
1929, 53349, 561
895, 52581, 441
1269, 52937, 328
2277, 53705, 338
2275, 53709, 565
2275, 53709, 598
2276, 53712, 106
933, 52642, 123
2278, 53711, 283
1929, 53349, 542
2275, 53709, 15
549, 51981, 567
2278, 53711, 397
1187, 52708, 329
864, 52320, 432
1187, 52708, 259
1197, 52668, 611
828, 52317, 95
2278, 53711, 268
1187, 52708, 238
2573, 54061, 294
2573, 54061, 247
445, 51873, 484
1268, 52933, 532
1297, 52963, 562
2427, 53815, 501
1297, 52963, 26
1759, 53081, 197
828, 52317, 41
1930, 53347, 215
1268, 52933, 112
2084, 53360, 328
933, 52642, 45
1188, 52650, 331
2278, 53711, 422
444, 51883, 598
2331, 53742, 96
2084, 53360, 382
1929, 53349, 610
2427, 53815, 522
763, 52235, 356
1759, 53081, 172
1930, 53347, 139
550, 51959, 476
549, 51981, 70
1187, 52708, 367
1209, 52674, 387
2573, 54061, 213
2429, 53799, 295
1268, 52933, 71
1187, 52708, 472
445, 51873, 451
1298, 52964, 342
1759, 53081, 83
2084, 53360, 379
1187, 52708, 140
2278, 53711, 209
1929, 53349, 623
2960, 54561, 237
549, 51981, 77
2428, 53801, 306
2277, 53705, 205
933, 52642, 1
2573, 54061, 238
2331, 53742, 60
864, 52320, 369
1188, 52650, 295
1187, 52708, 122
1784, 54425, 217
1209, 52674, 332
2331, 53742, 155
1269, 52937, 388
2331, 53742, 44
1874, 54452, 11
2278, 53711, 198
1187, 52708, 178
1188, 52650, 339
763, 52235, 277
2277, 53705, 126
2278, 53711, 215
1187, 52708, 499
2428, 53801, 331
829, 52296, 356
933, 52642, 552
564, 52224, 339
2960, 54561, 413
2084, 53360, 162
2428, 53801, 266
2278, 53711, 219
1298, 52964, 269
1269, 52937, 365
933, 52642, 543
1298, 52964, 258
564, 52224, 273
933, 52642, 563
2429, 53799, 293
1784, 54425, 126
564, 52224, 298
1188, 52650, 383
1874, 54452, 70
864, 52320, 416
828, 52317, 13
763, 52235, 238
550, 51959, 165
2277, 53705, 85
2278, 53711, 179
2428, 53801, 351
1269, 52937, 181
1269, 52937, 138
1269, 52937, 190
763, 52235, 390
1187, 52708, 402
864, 52320, 459
564, 52224, 390
864, 52320, 111
2331, 53742, 547
1269, 52937, 414
1930, 53347, 107
564, 52224, 290
2277, 53705, 146
2277, 53705, 160
1588, 52965, 274
1187, 52708, 101
1188, 52650, 413
2277, 53705, 46
1187, 52708, 104
2331, 53742, 4
763, 52235, 248
2084, 53360, 535
550, 51959, 52
1298, 52964, 328
1759, 53081, 68
1188, 52650, 215
2573, 54061, 180
2573, 54061, 165
762, 52232, 630
2428, 53801, 388
1298, 52964, 216
2428, 53801, 363
1209, 52674, 143
2084, 53360, 527
1187, 52708, 112
564, 52224, 224
1269, 52937, 173
2428, 53801, 221
864, 52320, 548
2960, 54561, 458
896, 52592, 277
2279, 53708, 265
2427, 53815, 37
1298, 52964, 195
1587, 52964, 577
564, 52224, 235
1209, 52674, 457
1269, 52937, 161
2429, 53799, 272
1298, 52964, 478
1784, 54425, 48
933, 52642, 31
934, 52672, 286
1209, 52674, 527
2428, 53801, 434
828, 52317, 620
1298, 52964, 364
1209, 52674, 516
550, 51959, 116
564, 52224, 466
1269, 52937, 503
934, 52672, 386
1188, 52650, 191
2331, 53742, 549
446, 51899, 187
2280, 53680, 351
828, 52317, 600
864, 52320, 563
1932, 53350, 302
2960, 54561, 523
2573, 54061, 42
2429, 53799, 402
1269, 52937, 518
933, 52642, 626
864, 52320, 21
829, 52296, 468
2428, 53801, 194
2960, 54561, 112
2277, 53705, 601
2429, 53799, 466
2279, 53708, 236
2331, 53742, 68
763, 52235, 470
1588, 52965, 450
2428, 53801, 483
2280, 53680, 322
467, 51901, 435
1932, 53350, 306
564, 52224, 172
864, 52320, 620
1187, 52708, 565
550, 51959, 120
2429, 53799, 173
2429, 53799, 226
2084, 53360, 61
763, 52235, 137
1188, 52650, 143
550, 51959, 620
550, 51959, 543
2278, 53711, 9
1760, 53086, 281
2429, 53799, 428
2549, 54523, 52
763, 52235, 168
763, 52235, 486
1188, 52650, 522
2331, 53742, 589
2573, 54061, 573
1210, 52701, 295
2278, 53711, 26
865, 52323, 239
564, 52224, 445
2331, 53742, 24
1932, 53350, 266
1588, 52965, 487
2280, 53680, 298
1760, 53086, 306
896, 52592, 41
2280, 53680, 292
1298, 52964, 151
2317, 54152, 335
829, 52296, 189
2316, 53757, 35
1932, 53350, 282
467, 51901, 121
2332, 54149, 323
2279, 53708, 461
2573, 54061, 80
1269, 52937, 573
550, 51959, 75
763, 52235, 483
2331, 53742, 604
446, 51899, 547
564, 52224, 81
829, 52296, 409
2429, 53799, 158
564, 52224, 518
550, 51959, 38
1298, 52964, 505
467, 51901, 485
2428, 53801, 574
1298, 52964, 506
1760, 53086, 263
2085, 53379, 355
2332, 54149, 383
1189, 52668, 344
2573, 54061, 604
2331, 53742, 636
2332, 54149, 263
1760, 53086, 433
2280, 53680, 362
2428, 53801, 544
763, 52235, 148
2671, 54141, 267
1270, 52991, 337
2279, 53708, 211
2332, 54149, 290
2332, 54149, 281
1188, 52650, 571
896, 52592, 459
763, 52235, 10
564, 52224, 545
896, 52592, 1
2280, 53680, 193
1210, 52701, 388
1298, 52964, 110
564, 52224, 537
934, 52672, 166
468, 51912, 307
829, 52296, 169
2332, 54149, 388
1189, 52668, 388
564, 52224, 598
763, 52235, 144
1298, 52964, 544
2279, 53708, 150
934, 52672, 93
1188, 52650, 39
1298, 52964, 562
1270, 52991, 199
2332, 54149, 231
2671, 54141, 374
2428, 53801, 591
1932, 53350, 466
2429, 53799, 29
2279, 53708, 567
2332, 54149, 207
2279, 53708, 577
1189, 52668, 424
2332, 54149, 467
1190, 52670, 289
1270, 52991, 175
1298, 52964, 577
2085, 53379, 232
763, 52235, 551
2085, 53379, 387
896, 52592, 11
483, 51902, 320
483, 51924, 290
483, 51942, 292
2332, 54149, 466
2671, 54141, 472
468, 51912, 355
2671, 54141, 473
2574, 54084, 185
2671, 54141, 183
2671, 54141, 195
2667, 54142, 437
1210, 52701, 361
2671, 54141, 361
1760, 53086, 487
1589, 52972, 347
2671, 54141, 193
2429, 53799, 6
865, 52323, 453
934, 52672, 540
2428, 53801, 78
2085, 53379, 233
1589, 52972, 210
2431, 53818, 268
1588, 52965, 622
1210, 52701, 197
1760, 53086, 488
448, 51900, 266
1298, 52964, 38
2332, 54149, 441
2280, 53680, 145
2332, 54149, 140
1189, 52668, 216
1932, 53350, 498
1760, 53086, 106
2430, 53815, 427
2085, 53379, 100
2430, 53815, 412
2281, 53711, 375
467, 51901, 18
935, 52643, 350
2281, 53711, 364
1932, 53350, 519
1189, 52668, 166
2332, 54149, 538
1198, 52669, 342
865, 52323, 599
2279, 53708, 54
1760, 53086, 108
467, 51901, 69
2280, 53680, 577
1299, 52972, 341
1299, 52972, 310
2671, 54141, 164
2332, 54149, 94
1190, 52670, 129
1270, 52991, 578
1189, 52668, 206
2332, 54149, 97
483, 51902, 297
483, 51924, 314
483, 51942, 306
934, 52672, 17
468, 51912, 395
2279, 53708, 552
483, 51902, 349
483, 51924, 332
483, 51942, 324
1933, 53381, 261
565, 52225, 307
1932, 53350, 41
2279, 53708, 604
2913, 54526, 354
565, 52225, 331
2400, 53765, 305
1932, 53350, 542
2431, 53818, 241
935, 52643, 247
2671, 54141, 519
1190, 52670, 335
2332, 54149, 160
1190, 52670, 322
2317, 54152, 151
1299, 52972, 329
2282, 53683, 343
763, 52235, 38
2430, 53815, 154
935, 52643, 229
468, 51912, 409
1190, 52670, 392
2332, 54149, 89
468, 51912, 241
1190, 52670, 184
1932, 53350, 59
1270, 52991, 80
2671, 54141, 44
1760, 53086, 535
1210, 52701, 456
2281, 53711, 457
1189, 52668, 493
1190, 52670, 433
1589, 52972, 500
2913, 54526, 346
565, 52225, 340
2913, 54526, 269
2279, 53708, 589
1189, 52668, 81
2549, 54523, 574
2430, 53815, 144
2332, 54149, 60
2332, 54149, 153
468, 51912, 211
1190, 52670, 191
1189, 52668, 445
1760, 53086, 73
565, 52225, 244
1299, 52972, 384
1933, 53381, 229
830, 52293, 372
1299, 52972, 278
1589, 52972, 509
2332, 54149, 47
1190, 52670, 427
468, 51912, 451
2400, 53765, 279
935, 52643, 429
2671, 54141, 60
1589, 52972, 510
468, 51912, 467
1932, 53350, 71
1299, 52972, 261
2085, 53379, 169
447, 51877, 63
1270, 52991, 596
2549, 54523, 59
2913, 54526, 426
1875, 54453, 74
468, 51912, 126
1189, 52668, 41
2280, 53680, 603
2430, 53815, 583
565, 52225, 255
2913, 54526, 244
468, 51912, 132
2085, 53379, 8
2281, 53711, 484
1198, 52669, 378
1198, 52669, 206
2671, 54141, 567
1190, 52670, 52
2913, 54526, 370
2332, 54149, 113
1190, 52670, 406
1270, 52991, 32
565, 52225, 435
2913, 54526, 200
830, 52293, 412
468, 51912, 470
2332, 54149, 16
897, 52605, 257
1932, 53350, 598
2282, 53683, 385
2431, 53818, 164
1271, 52974, 435
2400, 53765, 428
1760, 53086, 617
2282, 53683, 379
1189, 52668, 552
2574, 54084, 14
2671, 54141, 6
2671, 54141, 574
1933, 53381, 212
2280, 53680, 610
2085, 53379, 505
565, 52225, 228
830, 52293, 422
1932, 53350, 590
1271, 52974, 428
2085, 53379, 513
1190, 52670, 157
2281, 53711, 510
830, 52293, 176
2671, 54141, 580
469, 51913, 337
830, 52293, 409
2549, 54523, 610
2085, 53379, 112
2431, 53818, 177
2400, 53765, 439
2671, 54141, 611
2400, 53765, 323
935, 52643, 366
2085, 53379, 525
469, 51913, 322
2913, 54526, 220
1270, 52991, 31
468, 51912, 97
2431, 53818, 91
1589, 52972, 595
2280, 53680, 630
2430, 53815, 65
2085, 53379, 566
2913, 54526, 219
1934, 53357, 309
2400, 53765, 241
1271, 52974, 402
565, 52225, 208
2913, 54526, 215
1199, 52703, 254
2332, 54149, 630
2282, 53683, 433
1299, 52972, 190
1189, 52668, 538
2332, 54149, 5
1198, 52669, 372
1932, 53350, 27
2431, 53818, 526
2431, 53818, 47
468, 51912, 515
1933, 53381, 137
2085, 53379, 549
2282, 53683, 226
1785, 54439, 450
1189, 52668, 16
1934, 53357, 271
1933, 53381, 175
2282, 53683, 223
764, 52238, 466
830, 52293, 528
2283, 53729, 399
2913, 54526, 497
1738, 53051, 292
2282, 53683, 217
1299, 52972, 482
764, 52238, 407
2433, 53820, 270
1189, 52668, 610
1190, 52670, 507
2400, 53765, 365
448, 51900, 42
2281, 53711, 613
2283, 53729, 237
469, 51913, 373
2913, 54526, 94
469, 51913, 226
2282, 53683, 222
468, 51912, 70
468, 51912, 63
1211, 52964, 438
469, 51913, 392
1934, 53357, 387
551, 51993, 122
1271, 52974, 492
2085, 53379, 37
2431, 53818, 550
2575, 54085, 248
2671, 54141, 27
1299, 52972, 453
1271, 52974, 173
2281, 53711, 587
1934, 53357, 230
2085, 53379, 595
565, 52225, 166
1271, 52974, 45
2913, 54526, 531
830, 52293, 560
2433, 53820, 224
2282, 53683, 130
1933, 53381, 46
1934, 53357, 421
2913, 54526, 110
565, 52225, 171
469, 51913, 424
1189, 52668, 630
1198, 52669, 451
2400, 53765, 179
936, 52705, 254
1589, 52972, 639
483, 51924, 188
483, 51942, 193
2085, 53379, 637
1211, 52964, 138
1271, 52974, 445
2283, 53729, 187
2282, 53683, 136
2433, 53820, 181
2085, 53379, 629
764, 52238, 159
449, 51900, 143
469, 51913, 207
565, 52225, 153
2433, 53820, 483
468, 51912, 31
483, 51902, 401
483, 51924, 422
483, 51942, 434
2400, 53765, 455
1590, 52974, 225
1933, 53381, 117
2283, 53729, 444
469, 51913, 131
470, 51929, 356
897, 52605, 58
1738, 53051, 195
831, 52294, 274
1933, 53381, 552
469, 51913, 140
2400, 53765, 92
1211, 52964, 403
897, 52605, 53
565, 52225, 529
2913, 54526, 618
1199, 52703, 180
2913, 54526, 599
551, 51993, 509
1271, 52974, 537
1198, 52669, 548
2284, 53708, 326
1590, 52974, 148
1934, 53357, 124
1190, 52670, 601
483, 51902, 447
483, 51924, 503
483, 51942, 514
2283, 53729, 167
2400, 53765, 539
936, 52705, 421
469, 51913, 493
483, 51902, 197
483, 51924, 168
483, 51942, 174
2283, 53729, 500
2400, 53765, 111
1190, 52670, 632
2400, 53765, 102
2432, 54052, 41
1271, 52974, 110
470, 51929, 288
1299, 52972, 620
469, 51913, 540
1934, 53357, 100
1876, 54464, 500
2283, 53729, 530
552, 51992, 315
565, 52225, 73
2400, 53765, 103
830, 52293, 610
1199, 52703, 410
1300, 52973, 355
831, 52294, 257
765, 52254, 348
2086, 53401, 287
565, 52225, 58
565, 52225, 575
2913, 54526, 620
565, 52225, 80
1192, 52649, 328
2913, 54526, 61
469, 51913, 56
2913, 54526, 21
483, 51902, 54
483, 51924, 62
483, 51942, 77
1271, 52974, 563
936, 52705, 462
1933, 53381, 606
469, 51913, 152
2284, 53708, 330
2086, 53401, 242
1934, 53357, 366
2282, 53683, 111
2283, 53729, 109
1271, 52974, 70
1590, 52974, 514
2283, 53729, 502
469, 51913, 511
2282, 53683, 612
1933, 53381, 607
483, 51902, 500
483, 51924, 472
483, 51942, 468
469, 51913, 57
2282, 53683, 67
1590, 52974, 482
2283, 53729, 569
2913, 54526, 634
565, 52225, 603
1191, 52674, 189
483, 51942, 155
1934, 53357, 54
2432, 54052, 572
2913, 54526, 31
469, 51913, 12
2432, 54052, 556
1590, 52974, 135
1191, 52674, 251
